URL
https://www.flipkart.com/mokshi-women-kurta-trouser-set/p/itmcc42a6af1f752?pid=ETHGPZHBBQ6AYRE2&lid=LSTETHGPZHBBQ6AYRE2FYQ7BH&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_1&otracker=browse&fm=organic&iid=en_76D8JszQ5dMOQzYS-4LpTgL6ly0tg7ODwdhdNs8nEAlPrAqHC8Ej62Tyfx0mYMXiU1gU2PF3dLy19NN7jSqw_w%3D%3D&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/vredevogel-women-kurta-pant-dupatta-set/p/itm11c2822b50ec7?pid=ETHGTKKHZPYRY57Z&lid=LSTETHGTKKHZPYRY57ZFK4GOV&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_2&otracker=browse&fm=organic&iid=en_76D8JszQ5dMOQzYS-4LpTgL6ly0tg7ODwdhdNs8nEAn6DYAgWEvfxE07dDcyiytOsOkWTbn9FIvWUyLLKPL8sA%3D%3D&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/kjfab-women-kurta-pant-set/p/itm61863713f5f7d?pid=ETHGUU6WYW4EHZGA&lid=LSTETHGUU6WYW4EHZGA9TVKIG&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_3&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGUU6WYW4EHZGA.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/rudrama-women-kurta-pant-dupatta-set/p/itm57a70c7448330?pid=ETHGKZU3YDTGVEDW&lid=LSTETHGKZU3YDTGVEDWD2L9IE&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_4&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGKZU3YDTGVEDW.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/hittu-women-kurta-dupatta-set/p/itmc2491d9c528e5?pid=ETHGEJGSAVZ7AYZM&lid=LSTETHGEJGSAVZ7AYZMI9YWYP&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_5&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGEJGSAVZ7AYZM.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/bkapparels-women-kurta-pant-dupatta-set/p/itm12228321f8d9c?pid=ETHGVKR5GXPKMYRG&lid=LSTETHGVKR5GXPKMYRGSGYUE2&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_6&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGVKR5GXPKMYRG.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/creative-world-women-kurta-pant-set/p/itm12d2cbf46bf47?pid=ETHGQ8AZAWGFHKBC&lid=LSTETHGQ8AZAWGFHKBCAO0N8I&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_7&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGQ8AZAWGFHKBC.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/vangull-women-kurta-pant-dupatta-set/p/itm33ec20be4d365?pid=ETHGT9F9RWPFBFUN&lid=LSTETHGT9F9RWPFBFUNJBDYLK&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_8&otracker=browse&fm=organic&iid=en_76D8JszQ5dMOQzYS-4LpTgL6ly0tg7ODwdhdNs8nEAnQURmLJceY2MtIrZymb35aALvZWcI2wVl1nXsiKqtJJA%3D%3D&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/g-bluxe-women-kurta-pant-dupatta-set/p/itm70087a3ccb32b?pid=ETHGKTYRPA6TGQQG&lid=LSTETHGKTYRPA6TGQQG9DR45S&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_9&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGKTYRPA6TGQQG.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/style-story-women-kurta-palazzo-dupatta-set/p/itmb8412a585a329?pid=ETHGFMQGDVX7AA6Q&lid=LSTETHGFMQGDVX7AA6QD8PRB4&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_10&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGFMQGDVX7AA6Q.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/nehamta-floral-print-kurta-palazzo-dupatta-set/p/itm8aab82e289353?pid=SWDGCNU2XAUEYYMR&lid=LSTSWDGCNU2XAUEYYMRYWYMN8&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_11&otracker=browse&fm=organic&iid=en_76D8JszQ5dMOQzYS-4LpTgL6ly0tg7ODwdhdNs8nEAmd2b68Ex8WM9YBUS6xVkHjvZAqPpmJ70s_RiTdLUFEnA%3D%3D&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/house-mira-women-kurta-palazzo-set/p/itmd4329f91ed077?pid=ETHGVVXHBGPBGRFG&lid=LSTETHGVVXHBGPBGRFGZHZQVN&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_12&otracker=browse&fm=organic&iid=en_76D8JszQ5dMOQzYS-4LpTgL6ly0tg7ODwdhdNs8nEAnmTmT_pR9X7BhvnfDPvzlFgyFHWisX89B2QFPJG88s1g%3D%3D&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
https://www.flipkart.com/kjfab-women-kurta-pant-set/p/itm85e4b8fbdf3fe?pid=ETHGVF8Z3NKYXGGZ&lid=LSTETHGVF8Z3NKYXGGZGXKFL7&marketplace=FLIPKART&store=clo%2Fcfv%2Fitg%2Ftys&srno=b_1_13&otracker=browse&fm=organic&iid=6ab7ca5c-cb55-4c2b-8115-3c3d1bde325a.ETHGVF8Z3NKYXGGZ.SEARCH&ppt=None&ppn=None&ssid=ojwkznwi5c0000001702663487394
